cliente;frecuencia;recencia;ticket_promedio;ticket;referencias_unicas;margen_promeido;margen;avg_descuento;cl_value;linea_favorita;marca_favorita
70721921;16;17;162749.99104;4068749.776;6;77059.27466;1926481.8665;0.09;2603999.85664;MANGANESO;TRONEX
70751481;6;17;270039.0762;1620234.4572;2;157407.24476666667;944443.4686;0.015;1620234.4572;MANGANESO;TRONEX
70783523;15;19;122066.28245945947;4516452.451;9;70776.8401027027;2618743.0838;0.0445945945945946;1830994.236891892;ALKALINAS;TRONEX
70785467;13;68;155205.58588235293;2638494.96;2;68992.11587647058;1172865.9699;0.08823529411764706;2017672.6164705881;MANGANESO;TRONEX
70786982;35;22;165323.03786486486;12233904.802;11;79027.36871351351;5848025.2848;0.12972972972972974;5786306.32527027;MANGANESO;TRONEX
70830255;16;16;167620.294;4693368.232;6;85153.22301428572;2384290.2444;0.0010714285714285715;2681924.704;MANGANESO;TRONEX
70830747;15;51;129396.35487179487;5046457.84;21;75297.8897025641;2936617.6984;0.003846153846153847;1940945.3230769231;MANGANESO;TRONEX
70878293;19;23;246560.23024081634;12081451.2818;19;123424.11114285715;6047781.446;0.11795918367346939;4684644.374575511;MANGANESO;TRONEX
70901313;18;10;126322.95417142856;4421303.396;2;70264.49219428572;2459257.2268000003;0.0034285714285714284;2273813.175085714;MANGANESO;TRONEX
70901657;28;14;299676.8353571429;16781902.78;7;164566.21231607144;9215707.889700001;0.0;8390951.39;MANGANESO;TRONEX
70904713;11;26;211411.56928;5285289.232;5;110867.51337200002;2771687.8343;0.0024;2325527.26208;MANGANESO;TRONEX
70906082;14;19;133702.63923076924;3476268.62;3;65759.74871923077;1709753.4667;0.023076923076923075;1871836.9492307694;MANGANESO;TRONEX
70906589;29;4;179763.44855172414;10426280.016;6;99726.48051724138;5784135.87;0.0010344827586206897;5213140.008;MANGANESO;TRONEX
70907361;11;12;183624.9785714286;3856124.5500000003;6;102764.30164761905;2158050.3346;0.016190476190476193;2019874.7642857146;MANGANESO;TRONEX
70926605;13;80;148779.6413125;4760948.522;12;86763.92412187501;2776445.5719000003;0.005625;1934135.3370625;BOMBILLAS;SB
70926877;3;32;167193.376;835966.88;3;107299.14914000002;536495.7457000001;0.0;501580.12799999997;ALKALINAS;TRONEX
70951988;37;1;211012.67793461538;32917977.757799998;29;109847.70418653845;17136241.853099998;0.1116025641025641;7807469.083580769;MANGANESO;TRONEX
70952017;12;71;126159.75795714287;2649354.9171;8;75209.83742857144;1579406.5860000001;0.024285714285714285;1513917.0954857143;MANGANESO;TRONEX
70954039;26;1;165167.3586470588;8423535.291;12;84334.42603921569;4301055.728;0.11666666666666667;4294351.3248235285;MANGANESO;TRONEX
71005037;22;32;243379.36371951218;19957107.825;15;126202.67935975609;10348619.7075;0.03304878048780488;5354346.001829268;MANGANESO;TRONEX
71053418;24;57;223263.8428121951;18307635.1106;11;120493.02417317074;9880427.9822;0.06439024390243901;5358332.227492683;MANGANESO;TRONEX
71080196;32;19;596266.9330377359;94806442.353;23;407838.3238201258;64846293.4874;0.02849056603773585;19080541.857207548;OTROS;TRONEX
71080395;68;16;133346.4566165803;51471732.254;29;79970.17820129533;30868488.7857;0.04909326424870466;9067559.049927462;MANGANESO;TRONEX
71083408;17;65;298186.4631612903;9243780.358;8;197566.6682419355;6124566.7155;0.043548387096774194;5069169.873741935;ALKALINAS;TRONEX
71140229;16;5;368005.11233333335;8832122.696;6;196478.755125;4715490.123;0.05625;5888081.797333334;MANGANESO;TRONEX
71182740;8;4;190865.58000000002;1908655.8;6;96082.8844;960828.8439999999;0.04;1526924.6400000001;BOMBILLAS;SB
71240558;65;3;200726.3985339674;73867314.6605;26;96373.61277228262;35465489.5002;0.15;13047215.904707883;MANGANESO;TRONEX
71242599;32;11;190673.94518471338;29935809.394;12;94778.55510063694;14880233.150799999;0.14968152866242038;6101566.245910828;MANGANESO;TRONEX
71293931;12;31;310537.27350625;4968596.3761;7;159920.480475;2558727.6876;0.033125;3726447.282075;ENCENDEDORES;SL
71369819;37;16;177201.41767245508;29592636.7513;41;117129.56062514971;19560636.6244;0.027724550898203592;6556452.453880838;OTROS;TRONEX
71636063;13;18;217282.93470588236;11081429.67;20;142473.8265156863;7266165.1523;0.0;2824678.151176471;OTROS;TRONEX
71692674;19;59;201711.14586019417;20776248.0236;24;114985.74039029126;11843531.2602;0.05446601941747573;3832511.7713436894;OTROS;TRONEX
71780922;5;2;175735.27333333335;1054411.6400000001;2;96613.71298333333;579682.2779;0.005;878676.3666666667;ENCENDEDORES;CP
71987585;25;18;227627.59686507934;14340538.6025;11;95772.59639365079;6033673.5728;0.1476190476190476;5690689.921626983;MANGANESO;TRONEX
71992360;39;12;122488.40877329193;19720633.8125;45;65391.89766024845;10528095.5233;0.11204968944099378;4777047.942158385;ENCENDEDORES;TRONEX
71992751;14;9;120215.15516129033;3726669.81;10;58646.847638709674;1818052.2767999999;0.05483870967741936;1683012.1722580646;MANGANESO;TRONEX
